动漫名称,动漫链接,类型,标题,内容,评分,来源
四季童年,https://movie.douban.com/subject/35741447/,短评,,删了差评本想分打高点，但是实在找不到什么优点，都说每一帧很美，难道这不是一个美术从业者该有的水准吗！何况还是独立制作了5年。。。,10,https://movie.douban.com/subject/35741447/comments?start=0&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,场景设计的非常用心，很多道具建筑是电影或者电视剧还原不来的。梦回童年。听说是一个人制作的。鼓励。,50,https://movie.douban.com/subject/35741447/comments?start=0&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,我的童年，会怀念，会流泪，如果有时光机该多好。,50,https://movie.douban.com/subject/35741447/comments?start=0&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,记上，都记上，是童年的记忆啊,50,https://movie.douban.com/subject/35741447/comments?start=0&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,院线没排片，先支持一下,50,https://movie.douban.com/subject/35741447/comments?start=0&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,电影剧情剪辑可能2-3⭐️，但导演一人5年制作一部院线电影，真的很酷欸！,40,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,"一个人，五年时间，从制作到上映一部独立动画作品。致敬！
80后透过玻璃弹珠回到小时候，追忆童年、亲人、老家。没有主线故事，但每一幅画面都是故事。",40,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,看了b站导演的视频，感觉真的不容易啊，影院没有排片先4星支持一下,40,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,主打一个回忆杀，几乎原样复刻了我的童年。导演邻县的，感情分送上,30,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,是回忆和情怀吧,30,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,满满的情怀，很有诚意的作品。故事一般，最大问题是，没有主线，各种回忆事件都大拼盘，剧情散乱。有些叙事不连贯，表述不清，不熟练。听说这是导演一个人独立完成的作品，多加一星，以资鼓励。,40,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,60分,30,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,美术很好，故事约等于0,30,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,画风很好，音效音乐台词都不太行。,30,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,一个人 厉害,40,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,没有主线剧情，都是一些琐碎的童年碎片。单幅画面都挺美。不过看评论区据说是一个人完成的作品，那还说什么，已经足够优秀了。,40,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,画风还行，就是剧情太碎,30,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,实话实说，这也就是20年前flash的水平，但毕竟是作者五年的心血，而且一些细节做的也不错，支持一下。,30,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,回望儿时 那时的好多困惑和模模糊糊的记忆都像图片一样 也有许多遗憾 当长大有能力的时候那些求之不得的也已物是人非 所以如果真的有机会回去那个时间轴线的彼端你想干点什么呢？ 我好怀念小时候的日子但已遗忘那时的苦恼 也许加了滤镜吧！,40,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,6.8 虽然主角穿回去了，但...基本就只是重新体验下童年而已，几乎没有什么剧情，而且是碎片化的叙事，感觉更像导演的个人回忆录,30,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,"一个人也太厉害了！真的很了不起。
抛开这些，觉得童年过得好快好快好快……现在已经和大多数大家失去联系了。也要永远保持童真，爷爷说得对，不要想着回到过去，过去的经历也许是自己的追忆但也可能是难熬的时光，大跨步向前看吧！",40,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,童年的剪影历历在目，感动满满。,40,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,一代人有一代人的童年和美好回忆,50,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,从优点上说，这个电影里面充满了很多时代感，年代感的童年记忆。相信890后看了会产生很多情怀上的共鸣。另外，在动画制作水平方面呢，画风还有构图，色彩方面啊，都非常具有艺术的欣赏性。但是这部电影最大的缺点就在于剧本，从头到尾堆砌了很多童年元素，但是呢，整个电影缺少主要矛盾冲突和贯穿始终的主线，会令人感觉是东一榔头西一锤子一小时25分钟，讲了一个不知道什么样的故事，或者说没有什么故事，最终只能用快进看完，不想看第二遍。讲好故事是最重要的。,30,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,挺一般的，童年四季度过，结尾醒来我觉得好潦草，是不是就只是体验童年的回忆，没什么让他明白什么，在另一个时间里没什么让他感悟的，离开的离开，生死无法改变，个别景做的很精致，人物动作看得出来是2.5D的，人物没有比背景做的精致，这电影适合回味看看别人的童年是怎么样度过的，导演对自己童年描述的很细致剧情一直往这个方向写,30,https://movie.douban.com/subject/35741447/comments?start=20&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,回梦童年，汇聚四季。,40,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,不管是城市还是农村长大的“孩子”都能从《四季童年》这部电影中找到儿时的共鸣🎵那些小玩具和老物件是专属于7080后的回忆🚗85分钟共鸣了一个80后成年人的童年经历。每一个镜头都是一幅画，场景细节拉满，可对标新海诚和宫崎骏，引人入胜，会让人联想到很多儿时类似的人和事。,50,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,用动画纪念农村的童年，很感动。,40,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,挺不错的，剧情很单薄，情怀给3星,40,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,"1全是回忆，但是故事性不强，像是记忆的拼贴。
2很多年前就关注了这个动画，结果是上映了都不知道，中国电影和动画都还有很长的路要走",40,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,满满的都是童年回忆呀，形式很好，就是剧情需要加强，剧情再好一点的话，这部片子肯定会火的！,40,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,看到电影里的物件，能会心一笑的，大家也不年轻了吧…,,
,,,,,,
很零碎，从内容上真没办法认同它叫电影，更像是一次对小时候，快乐回忆的细致汇总。,,,,,,
,,,,,,
对导演竭尽全力的还原表示感谢。,20,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score,,,,
四季童年,https://movie.douban.com/subject/35741447/,短评,,这片做得不容易，剧情对我来说毫无吸引力……,30,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,导演是山东人吧？一看就是华北平原的童年，太怀念了。场景画得特别棒（别提日漫了，不见得比这强多少），人物画风有点粗糙，剧情严谨程度也一般，国漫加油呀。,40,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,如今我们一起在深夜碰杯，那是梦破碎的声音。,40,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,还凑活。,30,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,纯纯个人回忆录么这不是,30,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,有诚意的作品，可以看出导演对于那一代人童年的美好回忆，可惜剧情太平了，或许长大就是这样吧。,40,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,"罕见的个人大制作动画电影，很难相信这是由三个人制作的。虽然人物画风有点粗糙，但是场景和光线制作的的水准是非常高的，尤其是对于九十年代物品的还原，非常有味道。
另外电影主人公搞得那些事，90%我都干过，忍不住连着看了两三遍，越看越喜欢，真是一部乍看简陋有点土，细看丰富的动画。
没有一个无用空镜和闲笔，故事衔接恰当，情感处理得当，佩服！",40,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,居然所有的制作都是一个人，厉害了，，，剧情也就是回到童年，然后感受当年小时候的各种事物,30,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,虽然自己的童年跟影片有很大差别，但毕竟同属一个年代：80后。真是怀念啊！“30年很快就过去了”，怀念那个时候的生活乐趣、小伙伴们、年轻的爸妈、还有那个稚气的自己。,40,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,好看,40,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,一个人剪辑制作的电影？？？？,40,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,剧情来看实在是寡淡乏味，但画得挺出彩的，四季景色也很用心，还有童年的小物件……,30,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
四季童年,https://movie.douban.com/subject/35741447/,短评,,看开头穿越以为是像很多喜剧烂片一样，而且开头的画面也还好，但是完全不是的，是我误会了。虽然我的童年没有那么复古，但是也有很多一样的东西，我也感受到了童年，而且很多瞬间我想哭，但是都没哭出来，不算煽情就自然的童年而已吧。结束的很突然，很果断，就像我们已经过去的童年一样，一下子就结束了，在四季更迭中，总之这是一部好电影，我很喜欢这个童年的感觉，我也好想我爷爷外公外婆啊。,40,https://movie.douban.com/subject/35741447/comments?start=40&limit=20&status=P&sort=new_score
