anime,baidu_anime_baidu_anime_sum_log_minmax,baidu_anime_baidu_anime_mean_log_minmax,bilibili_anime_orignaldata_likes_log_minmax,bilibili_anime_orignaldata_coins_log_minmax,bilibili_anime_orignaldata_collections_log_minmax,bilibili_anime_orignaldata_shares_log_minmax,bilibili_anime_orignaldata_followers_log_minmax,bilibili_anime_orignaldata_play_count_log_minmax,bilibili_anime_orignaldata_score_minmax,bilibili_anime_orignaldata_total_rating_count_log_minmax,bilibili_anime_creations_creations_log_minmax,bilibili_anime_creations_videos_log_minmax,bilibili_anime_comments_total_reply_log_minmax,douban_anime_douban_anime_score_x_minmax,douban_anime_douban_anime_votes_douban_log_minmax,douban_anime_douban_anime_comment_count_log_minmax,douban_anime_douban_anime_review_count_log_minmax,douyin_anime_douyin_anime_num_log_minmax,douyin_anime_douyin_anime_likes_log_minmax,douyin_anime_douyin_anime_comments_log_minmax,douyin_anime_douyin_anime_shares_log_minmax,imdb_anime_Sheet1_votes_log_minmax,imdb_anime_Sheet1_rating_minmax,industry_anime_industry_anime_game_count_log_minmax,industry_anime_industry_anime_show_count_log_minmax,industry_anime_industry_anime_work_count_log_minmax,industry_anime_industry_anime_patent_count_log_minmax,tieba_anime_tieba_anime_followers_log_minmax,tieba_anime_tieba_anime_posts_log_minmax,weibo_anime_weibo_anime_posts_minmax
真假李逵,0.6542178614705699,0.3669183097293586,0.34556744378867016,0.2974689529415283,0.37668068973671404,0.3075220795977813,0.29100664052952074,0.3509541295817629,0.0,0.0,0.0,0.11153299856249912,0.3113447875444228,0.742857142857143,0.6196905688469352,1.0,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25
真爱至上：红鼻子日特别集 Red Nose Day Actually,,,,,,,,,,,,,,0.8428571428571429,0.7241227079712947,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
真理面具,0.7198190863555649,0.48668989860225426,0.45466296566526243,0.44827618023037474,0.4184831543968615,0.34723857712229006,0.3868386377821353,0.4181803630309305,0.0,0.0,0.0,0.11153299856249912,0.4740530592713275,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.8580905697808368,0.4240015358850568,0.29963037682009913,0.9
知宝学堂,0.0,0.20187773557734828,0.23518341732731318,0.18837210141863373,0.3289778479376065,0.2738539373678374,0.15223386047420087,0.27462759036058393,0.0,0.0,0.0,0.11153299856249912,0.21338529702857748,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
知宝学堂之成语故事 第八季,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
神之一脚,0.0,0.20187773557734828,0.7553309669877242,0.5841662264380832,0.6315517987906502,0.5587783557340379,0.5840085659489428,0.7021185146703603,0.9191919191919191,0.5365185671364426,0.0,0.11153299856249912,0.6055714880608316,0.7571428571428572,0.0,0.6539945934190203,0.0,0.0,0.49334670845095413,0.37143635628751637,0.43177815523378144,0.0,0.0,0.0,0.0,0.0,0.0,0.2963280356135082,0.28184170776219647,0.8
神兽小岛,0.0,0.20187773557734828,0.13648162210619827,0.1846469575857089,0.16902540323842302,0.08680964428057251,0.0890755184072949,0.1481405796965427,0.0,0.0,0.6789460910641313,0.6409736080815198,0.2999522703591586,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
神墓,0.8302460542551913,0.6888770916253268,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.0,0.7182417245888003,0.7101905445641803,0.85
神奇女侠 Wonder Woman,,,,,,,,,,,,,,0.6285714285714286,0.922654328762503,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
神奇小队,0.0,0.20187773557734828,0.21185263257061318,0.2071209963938788,0.224615666162901,0.20267599736105374,0.08664416407448876,0.29336354233692014,0.0,0.0,0.0,0.11153299856249912,0.15333121039561537,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.6462800956958255,0.0,0.0,0.65
神奇画笔看世界,0.0,0.20187773557734828,0.08281435477236687,0.09034795654764953,0.1369826129930709,0.10954157494713497,0.056818473623847676,0.15956739800098024,0.0,0.0,0.0,0.11153299856249912,0.12681832369799634,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
神奇的朋友 咖宝蛋神,0.0,0.20187773557734828,0.4556874192425967,0.3991595467658149,0.41998335436510026,0.3180734022195931,0.31195936424361564,0.5437479664879872,0.0,0.0,0.0,0.11153299856249912,0.33363342886567765,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.5608957693914028,0.18180533921311043,0.04215085404037592,0.25
神奇的朋友_咖宝蛋神,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
神奇的真菌世界 Le monde extraordinaire des champignons,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
神奇飞船,0.0,0.20187773557734828,0.2753256332054469,0.19189578520108297,0.3344071253945357,0.2687542619681212,0.199882352234751,0.29330517839603987,0.0,0.0,0.0,0.11153299856249912,0.18894612619117765,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8
神奇马戏团,0.6636830483522542,0.38416756340845803,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.13896400551613072,0.1660390421982253,0.0,0.18104919080002288,0.0,0.0,0.0,0.0,0.0,0.0,0.3264958193783369,0.09787125221984533,0.85
神奇马戏团之动物饼干 Magical Circus: Animal Crackers,,,,,,,,,,,,,,0.4285714285714286,0.603374912441602,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
神豪,0.0,0.20187773557734828,0.39917588305790014,0.2960968543795396,0.3585929712871085,0.08680964428057251,0.26460840945638064,0.3580421094162866,0.0,0.0,0.0,0.11153299856249912,0.18894612619117765,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,1.0,0.0,0.3343543828130914,0.2964647863420277,0.0
神道帝尊,0.8253921854437547,0.6799837343442732,0.7594147900118159,0.6446097208248669,0.7070531690053838,0.5740964090123254,0.6705255428486004,0.7747075435739955,0.0,0.0,0.0,0.11153299856249912,0.6649320956419236,0.7571428571428572,0.0,0.8049520357380799,0.0,0.3140379474639573,0.4381756038373828,0.4258399857408592,0.24493078865665308,0.0,0.0,0.0,0.0,0.0,0.0,0.30607595420722744,0.35760008053290404,0.3
福娃,0.7317463292215015,0.5085061716798683,0.3958014323513025,0.3419604927867328,0.41641044433740054,0.394867438089459,0.33843099338386395,0.3692090392410059,0.0,0.0,0.0,0.11153299856249912,0.45525967599010003,0.4714285714285715,0.5743537560006529,1.0,0.5885190554114832,0.23756053652125123,0.21825489351908453,0.23370192540286608,0.11978972985064472,0.0,0.0,0.0,0.0,0.0,0.041958214986887246,0.4576905173789851,0.6101271492871533,0.85
"科学的故事：权力、证据与激情 The Story Of Science: Power, Proof And Passion",,,,,,,,,,,,,,0.9000000000000001,0.5159217860037754,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
穿到古代当首富,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
穿越云南三千年 云小志漫游记,0.0,0.20187773557734828,0.10865260725851969,0.15006470758564983,0.11799040055951085,0.10954157494713497,0.08413307914739385,0.12257893722646518,0.0,0.0,0.0,0.11153299856249912,0.1411846524814716,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
穿越云南三千年——云小志漫游记,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
童心向阳,0.0,0.20187773557734828,0.03346345716180941,0.07159906157240449,0.08038509472850311,0.0,0.03438115956478335,0.04186243851040172,0.0,0.0,0.0,0.2918888491113019,0.1411846524814716,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55
笑林小子2：新乌龙院 笑林小子2：新烏龍院,,,,,,,,,,,,,,0.742857142857143,0.7915044121315251,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
第一序列,0.882742557017787,0.7850774225138218,0.8782672950743585,0.8574424319466247,0.8581507139054508,0.8367092560429272,0.8609217898081264,0.8792825466246601,0.9696969696969696,0.7947741679598345,0.6789460910641313,0.6158959596974639,0.8563137267326824,0.7142857142857144,0.6044873169826598,1.0,0.5885190554114832,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,1.0,0.0,0.5349160638943538,0.4674018945347935,0.75
笼中人,0.0,0.20187773557734828,0.719169408548019,0.728140208186261,0.6601563503004532,0.6260262527014683,0.6704490887685499,0.6635016210358877,0.98989898989899,0.7054611961417063,0.0,0.11153299856249912,0.6805472000243236,0.7571428571428572,0.0,1.0,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.0,0.20222520438421984,0.14002210626022127,0.75
米乐米可,0.0,0.20187773557734828,0.20002468256980557,0.0,0.12386252755562742,0.08680964428057251,0.09371822644740474,0.13644899977561326,0.0,0.0,0.0,0.11153299856249912,0.16385303745267144,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.5882187750436407,0.13973954468307706,0.17905377259325758,0.05
米乐米可之神奇海豚岛,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
米奇妙妙大冒险 第一季 Mickey Mouse: Mixed-Up Adventures Season 1,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
粉宝乐园 Fimbles,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
精灵宝可梦：美洛耶塔的闪亮音乐会 メロエッタのキラキラリサイタル,,,,,,,,,,,,,,0.7285714285714286,0.4240716887114904,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
精灵梦叶罗丽,0.7853459557712149,0.6066247924295007,0.7075332321006588,0.5845073779673795,0.6572393276886704,0.5627038753114374,0.5102839297036275,0.7078296452911114,0.595959595959596,0.4608062092482437,0.0,0.11153299856249912,0.6596258772998125,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.9192289405309834,0.8793103448275863,0.0,0.0,1.0,0.654261061343113,0.6302659068514206,0.5194272825347205,0.95
精灵梦叶罗丽11,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
精灵蒲公英,0.0,0.20187773557734828,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.85
精算小魔女 세미와 매직큐브,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
系统逼我做反派,0.0,0.20187773557734828,0.4640470836062903,0.3692939151714178,0.42799196123581434,0.14158043175413998,0.36164416681525813,0.4446684480486037,0.0,0.0,0.0,0.11153299856249912,0.315764449889174,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15
系统逼我做歌神,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
紫川,0.8098097643486254,0.6514355710108088,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.6857142857142857,0.5885951162064343,1.0,0.9305936816070189,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.6760200450527766,0.6639796022677982,1.0
繁华似锦,,,,,,,,,,,,,,0.31428571428571433,0.5708636021065119,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
繁花似锦,0.7835822528295261,0.6033946937788189,0.18039489382442211,0.18069591309529906,0.1842645711530004,0.10954157494713497,0.12867231558390538,0.19925830858566898,0.0,0.0,0.0,0.11153299856249912,0.1958023316323621,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.3765245420373819,0.831552040902743,0.7712613477391798,0.7426409319700504,0.0,0.0,1.0,0.0,0.0,0.0,0.3350870449891643,0.2479584285452829,0.8
红孩儿传奇,0.4799323672239294,0.056604246170775585,0.3030932890999005,0.25092287610571484,0.3451724546062748,0.27864434605779415,0.26164996836406373,0.3381914256346536,0.0,0.0,0.0,0.11153299856249912,0.3082543265468832,0.7571428571428572,0.0,0.5870986096956183,0.227670248696953,0.23756053652125123,0.0743982377061369,0.11963576644073688,0.0,0.0,0.0,0.0,0.20184908658209985,0.0,0.0,0.06667270689314406,0.06680752302736667,0.25
红鼻子,0.6550601712431897,0.3684527406780975,0.2160834788058305,0.1846469575857089,0.23598080111902167,0.15376103979889064,0.17452672353633616,0.16922101392423544,0.0,0.0,0.0,0.11153299856249912,0.2360536819997773,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.3799981158855518,0.30824426206254374,0.9
纳尤古传奇,0.0,0.20187773557734828,0.02395624964509637,0.0,0.10124797769232015,0.0,0.05559314782076802,0.05739727754770271,0.0,0.0,0.0,0.11153299856249912,0.08656697333058114,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
纸朋友,0.0,0.20187773557734828,0.12990479918664125,0.07159906157240449,0.15837250744181858,0.054770787473567485,0.061532652718045575,0.15549842753624746,0.0,0.0,0.0,0.11153299856249912,0.16385303745267144,0.7571428571428572,0.0,0.0,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
给我来个小狐狸,0.0,0.20187773557734828,0.6471460247792207,0.5733069871702214,0.4910677278042176,0.550512628755264,0.5355571290631479,0.5626775916829009,0.9696969696969696,0.4519432902992808,0.0,0.37304729154061733,0.5790441153525355,0.7571428571428572,0.0,0.7147831309747222,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.11809361532415306,0.1511092311081185,0.5
绿树林的故事,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
绿毛怪格林奇,0.6457698958685043,0.3515356014107295,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.2064122515762211,0.1604832615995569,0.05
绿毛怪格林奇 The Grinch,,,,,,,,,,,,,,0.5000000000000001,0.6753244683632497,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
绿野仙踪 The Wizard of Oz,,,,,,,,,,,,,,0.7857142857142857,0.7737401749788941,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
绿野森林的故事,0.0,0.20187773557734828,0.04184940850946282,0.0,0.030357347389680815,0.0,0.022031046639952392,0.0359467555693105,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
缔灵爱,0.0,0.20187773557734828,0.7661219680345965,0.667989211129722,0.7595831423085502,0.6684037333653177,0.6136124964144469,0.715161515084906,0.898989898989899,0.5524896622044413,0.0,0.11153299856249912,0.7513796413034389,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.13896400551613072,0.488319496241924,0.4788795143897942,0.31240627625071526,0.0,0.0,1.0,0.0,0.0,0.0,0.21032897265016695,0.12645256212112774,0.25
缔灵爱之默水玲珑,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
缥缈剑仙传,0.0,0.20187773557734828,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
罗米熊与丹米兔,0.0,0.20187773557734828,0.19088416236273872,0.1268193902559452,0.16207361589327338,0.054770787473567485,0.0832774140567554,0.19104877255648886,0.0,0.0,0.0,0.11153299856249912,0.16385303745267144,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
美丽人生 La vita è bella,,,,,,,,,,,,,,0.9714285714285715,1.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
美猴王,0.7404888522018981,0.5245021978755495,0.4842714293811236,0.4418629311872278,0.4836171516022578,0.4320726799189469,0.4406605431336517,0.4619893661347137,0.0,0.0,0.0,0.11153299856249912,0.5123981028480978,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.3765245420373819,0.7741857451297872,0.7153569902493666,0.7429668591054407,0.0,0.0,1.0,0.5666620267290895,1.0,0.42565175152123796,0.4805003421928494,0.4370414024757053,0.85
美猴王 The Monkey King,,,,,,,,,,,,,,0.4,0.6342329778586344,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
老狼请客,0.6417730120230725,0.34426243597597955,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7857142857142857,0.6973408912951375,1.0,0.7216976134290604,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.12619738359010016,0.09787125221984533,0.3
聪明的笨小猪,0.0,0.20187773557734828,0.23465796626898863,0.2123375617047287,0.2739652259861418,0.2660754446347622,0.1803139367215445,0.25228041874745233,0.0,0.0,0.0,0.11153299856249912,0.2360536819997773,0.7571428571428572,0.0,0.5302028757930042,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.06667270689314406,0.06680752302736667,0.2
聪明的阿凡提,0.6258679864764269,0.31535408463620823,0.3945843378379211,0.27205431274272895,0.38148896284601447,0.45505427127811127,0.2641232046934822,0.39419885952639044,0.0,0.0,0.0,0.11153299856249912,0.48138827320804545,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.0743982377061369,0.0,0.1468974731601109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2
胶囊计划,0.6828215228009786,0.4190839381599643,0.8318571652799197,0.8274881537278383,0.8337746972126391,0.9133930233377947,0.7853430831237617,0.7958098088790049,0.9090909090909091,0.6633428586429041,0.0,0.6522497421090117,0.7979257424757811,0.8000000000000002,0.6684370573098083,1.0,1.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.1643464570461877,0.12645256212112774,0.65
胶囊计划 英雄,0.0,0.20187773557734828,0.7718960845537747,0.7595940209947445,0.7776705232882342,0.8071040718288962,0.7853430831237617,0.7175780546574112,0.9090909090909091,0.5282246830596106,0.0,0.11153299856249912,0.7383641744207735,0.7571428571428572,0.0,1.0,0.6830107460908589,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.1643464570461877,0.12645256212112774,0.25
致所有我曾爱过的男孩3 To All The Boys: Always And Forever,,,,,,,,,,,,,,0.6000000000000001,0.633813192211066,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
航天双子星,0.0,0.20187773557734828,0.2978634575849533,0.21945432792854658,0.22196948153941312,0.10954157494713497,0.1350577816638552,0.29062190766703383,0.0,0.0,0.0,0.11153299856249912,0.1958023316323621,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
船员历险记,0.0,0.20187773557734828,0.03346345716180941,0.09034795654764953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11153299856249912,0.08656697333058114,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
船长历险记 Priklyucheniya kapitana Vrungelya,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
节气小精灵,0.0,0.20187773557734828,0.3505018299144663,0.3335512972885695,0.3840621573550324,0.3677445142934443,0.23752377776601133,0.38530927289063227,0.0,0.0,0.6789460910641313,0.7441171133987586,0.3974050282292322,0.7571428571428572,0.0,0.0,0.0,0.23756053652125123,0.23589764231304478,0.2705899008275198,0.1714820520765976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04215085404037592,0.4
花儿向阳 童心向党——庆祝中国共产党成立100周年全国少儿晚会,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
苍兰诀,0.8767893741779523,0.774167079409698,0.6373623168943666,0.5753061743766295,0.629308381831207,0.5501393756121329,0.6244735728046769,0.6383636611139083,0.9090909090909091,0.5011599323663296,0.0,0.11153299856249912,0.6201126459578254,0.7857142857142857,0.9593327611235665,1.0,1.0,0.8656364314491658,0.8320056070084062,0.8311472543184131,0.7389435954719986,0.0,0.0,0.0,0.3199232330374462,1.0,0.12587464496066172,0.45304178585189386,0.3809981550004421,0.7
英雄再临,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
荒岛历险记,0.0,0.20187773557734828,0.3583445007826719,0.2960968543795396,0.40050867070313134,0.2894856416416262,0.23531063006213018,0.3873544595112723,0.0,0.0,0.0,0.11153299856249912,0.33363342886567765,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75
菠萝王国,0.0,0.20187773557734828,0.1625017349600557,0.1268193902559452,0.1870103603318932,0.18194461768754866,0.1252681449795996,0.2404403715252387,0.0,0.0,0.0,0.11153299856249912,0.1958023316323621,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.33798527220885566,0.0,0.0,0.9
萌果乐多多,0.0,0.20187773557734828,0.08281435477236687,0.07159906157240449,0.0893525476694362,0.08680964428057251,0.013962408873669372,0.21012761207513742,0.0,0.0,0.0,0.11153299856249912,0.08656697333058114,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
葫芦七兄妹,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
葫芦兄妹,0.0,0.20187773557734828,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.21032897265016695,0.21958290844477094,0.5
蔬菜不寂寞,0.6239210499166854,0.3118195804578478,0.3368335380037478,0.24952126779704453,0.35750641930244326,0.3248311542772083,0.15795907890613603,0.362209944606201,0.0,0.0,0.4259839852578149,0.7748767190720373,0.41049008236179735,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
蔬菜不寂寞第一季,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
虎鹤妖师录,0.8318435052814003,0.6918040395567104,0.809222971731591,0.8273239917407055,0.9146073303048051,0.88541628791498,0.7616778290032781,0.7849764640490288,0.9797979797979797,0.7452814302896374,0.0,0.11153299856249912,0.7743377515134621,0.4,0.6645080428444265,1.0,1.0,0.5515984839852086,0.719061418352636,0.7315918963170693,0.6840673532500496,0.0,0.0,0.0,0.0,0.0,0.0,0.30875662210260957,0.19326008514849444,0.95
虚无边境,0.0,0.20187773557734828,0.6160203612561586,0.552002120516103,0.48040977243782923,0.49787261544826905,0.4319101353624777,0.49760204945114545,0.0,0.0,0.0,0.11153299856249912,0.5570153991120351,0.7571428571428572,0.0,0.8257777844137993,0.455340497393906,0.0,0.02657508372594878,0.0,0.07344873658005545,0.0,0.0,1.0,0.0,0.0,0.0,0.1786924459589935,0.14002210626022127,0.05
虫小绿历史为什么,0.0,0.20187773557734828,0.9597940598877773,0.6636672615228999,0.8251956658471414,0.648183298740773,0.711444914665616,0.8291855644201445,0.0,0.0,0.0,0.11153299856249912,0.7800893720672357,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
